,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
1422618,25-2800,1,1,5,3,44,1,1,1,0,11,5411    ,54,183000,8,501,3683.9,0,1,1,1,1,92.0,92.0
1422619,25-2800,1,1,5,3,43,2,1,1,0,11,       0,0,0,0,501,3683.9,0,1,1,1,1,92.0,107.0
1422620,25-2800,1,1,5,0,9,2,6,1,0,1,       0,0,9999999,9,501,3683.9,0,1,1,1,1,92.0,104.0
1422621,25-2800,1,1,5,0,7,2,6,1,0,1,       0,0,9999999,9,501,3683.9,0,1,1,1,1,92.0,105.0
1422622,25-2800,1,1,5,0,5,2,6,1,0,1,       0,0,9999999,9,501,3683.9,0,1,1,1,1,92.0,104.0
1422652,25-503,1,1,4,2,46,2,1,1,0,10,       0,0,0,0,501,2872.7,0,1,1,1,1,85.0,86.0
1422653,25-503,1,1,4,2,46,1,1,1,0,10,5412    ,54,639000,8,501,2872.7,0,1,1,1,1,85.0,108.0
1422654,25-503,1,1,4,0,12,2,6,1,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,85.0,92.0
1422655,25-503,1,1,4,0,11,2,6,1,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,85.0,92.0
1422688,25-2800,1,2,3,1,49,1,1,1,0,10,813M    ,81,83000,6,501,3683.9,0,1,1,1,1,106.0,106.0
1422689,25-2800,1,2,3,1,44,2,1,1,0,8,6211    ,62,24000,3,501,3683.9,0,1,1,1,1,106.0,107.0
1422690,25-2800,1,2,3,0,8,2,6,1,0,1,       0,0,9999999,9,501,3683.9,0,1,1,1,1,106.0,105.0
1422695,25-703,1,1,1,0,57,2,5,1,0,10,3115    ,31,159000,8,501,2195.3,0,1,1,1,1,90.0,90.0
1422716,25-703,1,1,2,0,52,2,1,1,0,11,611M1   ,61,61000,5,501,2195.3,0,1,2,1,1,66.0,66.0
1422717,25-703,1,1,2,0,56,1,1,1,0,6,722Z    ,72,96000,7,501,2195.3,0,1,1,1,1,66.0,61.0
1422742,25-1300,1,1,1,0,30,2,6,1,0,8,622M    ,62,97000,7,501,1457.2,0,1,1,1,1,181.0,182.0
1422753,25-1300,1,2,2,0,35,1,1,1,0,11,5111Z   ,51,55000,5,501,1457.2,0,1,1,1,1,113.0,113.0
1422754,25-1300,1,2,2,0,35,2,1,6,0,11,622M    ,62,135000,7,501,1457.2,0,1,1,1,1,113.0,119.0
1422755,25-503,1,1,2,0,35,1,4,4,0,11,4511M   ,45,416000,8,501,2872.7,0,1,1,1,1,77.0,77.0
1422756,25-503,1,1,2,0,39,1,6,4,0,11,5417    ,54,382000,8,501,2872.7,0,1,1,1,1,77.0,78.0
1422779,25-503,1,2,1,0,30,2,6,1,0,10,5418    ,54,42010,4,317,2872.7,0,1,1,1,1,50.0,51.0
1422790,25-703,1,1,2,0,74,1,1,1,0,10,       0,0,61500,5,501,2195.3,1,1,1,1,2,54.0,53.0
1422791,25-703,1,1,2,0,71,2,1,1,0,10,       0,0,28800,3,501,2195.3,0,1,1,1,1,54.0,61.0
1422824,25-1300,1,1,2,0,70,2,1,1,0,6,6111    ,61,11800,2,501,1457.2,0,1,1,1,1,95.0,95.0
1422825,25-1300,1,1,2,0,71,1,1,1,0,7,       0,0,66000,6,501,1457.2,1,1,1,2,1,95.0,97.0
1422826,25-2800,1,2,1,0,53,2,6,1,0,10,       0,0,6300,1,47,3683.9,0,2,1,1,1,94.0,94.0
1422869,25-503,1,2,1,0,55,2,6,1,0,11,3254    ,32,149000,7,501,2872.7,0,1,1,1,1,60.0,60.0
1422873,25-703,1,1,2,0,70,1,1,1,0,8,485M    ,48,55200,5,501,2195.3,1,1,1,1,1,39.0,38.0
1422874,25-703,1,1,2,0,66,2,1,1,0,6,6231    ,62,82000,6,501,2195.3,0,1,1,1,1,39.0,43.0
1422875,25-1000,1,1,1,0,63,2,4,6,0,1,722Z    ,72,16800,2,127,2447.1,0,1,1,1,1,58.0,58.0
1422879,25-1000,1,1,4,2,51,2,1,1,0,10,622M    ,62,110000,7,501,2447.1,0,1,1,1,1,63.0,63.0
1422880,25-1000,1,1,4,2,50,1,1,1,0,11,5418    ,54,367000,8,501,2447.1,0,1,1,1,1,63.0,69.0
1422881,25-1000,1,1,4,0,17,2,6,1,0,5,3113    ,31,10300,2,501,2447.1,0,1,1,1,1,63.0,52.0
1422882,25-1000,1,1,4,0,16,1,6,1,0,3,712     ,71,1100,1,501,2447.1,0,1,1,1,1,63.0,56.0
1422884,25-703,1,1,2,0,67,2,5,1,0,7,6211    ,62,70000,6,501,2195.3,1,1,1,2,1,57.0,57.0
1422885,25-703,1,1,2,1,90,1,5,1,0,0,       0,0,8400,1,501,2195.3,0,2,1,1,2,57.0,64.0
1422951,25-703,1,1,1,0,71,2,6,1,0,10,44511   ,44,53200,5,442,2195.3,0,1,1,1,1,83.0,83.0
1422975,25-1300,1,2,1,0,94,2,5,1,0,6,       0,0,14800,2,122,1457.2,0,2,2,2,2,461.0,461.0
1422976,25-1300,1,2,1,0,94,2,5,1,0,6,       0,0,2300,1,19,1457.2,0,2,2,2,2,461.0,564.0
1422993,25-703,1,1,4,2,49,1,1,1,2,11,5419Z   ,54,320800,8,501,2195.3,0,1,1,1,1,140.0,139.0
1422994,25-703,1,1,4,2,49,2,1,1,0,10,       0,0,0,0,501,2195.3,0,1,1,1,1,140.0,86.0
1422995,25-703,1,1,4,0,14,2,6,1,2,2,       0,0,9999999,9,501,2195.3,0,1,1,1,1,140.0,119.0
1422996,25-703,1,1,4,0,12,1,6,1,2,2,       0,0,9999999,9,501,2195.3,0,1,1,1,1,140.0,203.0
1423035,25-2800,1,1,2,0,36,2,1,1,0,11,6214    ,62,75300,6,501,3683.9,0,1,1,1,1,100.0,100.0
1423036,25-2800,1,1,2,0,37,1,1,1,0,10,5413    ,54,89000,7,501,3683.9,0,1,1,1,1,100.0,86.0
1423064,25-1000,1,1,2,0,30,1,1,1,0,11,92MP    ,92,108000,7,501,2447.1,0,1,1,1,1,120.0,120.0
1423065,25-1000,1,1,2,0,31,2,1,1,0,11,6111    ,61,70000,6,501,2447.1,0,1,1,1,1,120.0,119.0
1423082,25-703,1,1,4,2,53,1,1,1,0,10,5121    ,51,33600,4,131,2195.3,0,1,1,1,1,91.0,92.0
1423083,25-703,1,1,4,2,44,2,1,1,0,10,       0,0,0,0,131,2195.3,0,1,1,1,1,91.0,95.0
1423084,25-703,1,1,4,0,12,1,6,1,0,2,       0,0,9999999,9,131,2195.3,0,1,1,1,1,91.0,100.0
1423085,25-703,1,1,4,0,7,1,6,1,0,1,       0,0,9999999,9,131,2195.3,0,1,1,1,1,91.0,99.0
1423101,25-2800,1,1,2,0,43,2,1,1,0,11,5418    ,54,80000,6,501,3683.9,0,1,1,1,1,118.0,118.0
1423102,25-2800,1,1,2,0,42,1,1,1,0,6,4234    ,42,80000,6,501,3683.9,0,1,1,1,1,118.0,102.0
1423141,25-503,1,2,1,0,56,2,4,1,0,10,813M    ,81,22000,3,166,2872.7,0,1,1,1,1,82.0,82.0
1423155,25-703,1,2,1,0,94,2,5,1,0,7,       0,0,26400,3,218,2195.3,0,2,2,2,2,77.0,78.0
1423162,25-1300,1,2,1,0,74,1,6,1,0,6,4483    ,44,58700,5,487,1457.2,1,1,1,1,1,46.0,45.0
1423173,25-1000,1,2,1,0,68,1,6,1,0,10,       0,0,11000,2,90,2447.1,0,1,1,1,1,53.0,53.0
1423182,25-703,1,1,3,1,84,1,1,1,0,7,       0,0,101400,7,501,2195.3,1,1,1,1,1,42.0,43.0
1423183,25-703,1,1,3,1,83,2,1,1,0,8,       0,0,13000,2,501,2195.3,0,1,1,2,1,42.0,40.0
1423184,25-703,1,1,3,0,43,2,6,1,0,10,52M2    ,52,63400,6,501,2195.3,0,1,1,1,1,42.0,51.0
1423192,25-503,1,1,4,2,49,2,1,1,0,10,6244    ,62,78000,6,501,2872.7,0,1,1,1,1,124.0,125.0
1423193,25-503,1,1,4,2,53,1,1,1,0,11,334M2   ,33,190000,8,501,2872.7,0,1,1,1,1,124.0,122.0
1423194,25-503,1,1,4,0,27,1,6,1,0,10,722Z    ,72,4200,1,501,2872.7,0,2,1,1,1,124.0,170.0
1423195,25-503,1,1,4,0,6,2,6,1,0,0,       0,0,9999999,9,501,2872.7,0,1,1,1,1,124.0,133.0
1423196,25-703,1,1,4,2,58,1,1,1,0,6,4244    ,42,60000,5,501,2195.3,0,1,1,1,1,64.0,63.0
1423197,25-703,1,1,4,2,54,2,1,1,0,10,622M    ,62,50000,5,501,2195.3,0,1,1,1,1,64.0,66.0
1423198,25-703,1,1,4,0,24,1,6,1,0,6,114     ,11,45000,4,501,2195.3,0,1,1,1,1,64.0,83.0
1423199,25-703,1,1,4,0,23,2,6,1,0,10,622M    ,62,45000,4,501,2195.3,0,1,1,1,1,64.0,82.0
1423202,25-703,1,1,4,2,32,2,1,1,0,10,52M1    ,52,65030,6,501,2195.3,0,1,1,1,1,67.0,66.0
1423203,25-703,1,1,4,2,31,1,1,1,0,10,334M2   ,33,70010,6,501,2195.3,0,1,1,1,1,67.0,66.0
1423204,25-703,1,1,4,0,3,1,6,1,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,67.0,60.0
1423205,25-703,1,1,4,0,1,1,6,1,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,67.0,60.0
1423226,25-2800,1,1,4,1,62,1,1,1,0,10,622M    ,62,22350,3,469,3683.9,0,1,1,1,1,66.0,66.0
1423227,25-2800,1,1,4,1,59,2,1,1,0,10,561M    ,56,80000,6,469,3683.9,0,1,1,1,1,66.0,65.0
1423228,25-2800,1,1,4,0,32,2,1,1,0,6,812112  ,81,20000,3,469,3683.9,0,1,1,1,1,66.0,98.0
1423229,25-2800,1,1,4,0,38,1,1,1,0,0,       0,0,0,0,469,3683.9,0,1,1,1,2,66.0,77.0
1423232,25-2800,1,1,1,0,81,2,6,1,0,10,       0,0,550,0,4,3683.9,0,1,1,1,1,80.0,79.0
1423233,25-703,1,1,4,2,54,2,1,1,0,10,622M    ,62,100000,7,501,2195.3,0,1,1,1,1,108.0,109.0
1423234,25-703,1,1,4,2,52,1,1,1,0,6,4244    ,42,100000,7,501,2195.3,0,1,1,1,1,108.0,102.0
1423235,25-703,1,1,4,0,20,2,6,1,0,6,8129    ,81,3000,1,501,2195.3,0,1,1,1,1,108.0,135.0
1423236,25-703,1,1,4,0,20,2,6,1,0,6,813M    ,81,3000,1,501,2195.3,0,1,1,1,1,108.0,134.0
1423285,25-503,1,1,3,1,38,2,1,1,0,11,517Z    ,51,0,0,176,2872.7,0,1,1,1,1,101.0,100.0
1423286,25-503,1,1,3,1,40,1,1,2,0,1,722Z    ,72,36000,4,176,2872.7,0,1,1,1,1,101.0,131.0
1423287,25-503,1,1,3,0,7,1,6,8,0,1,       0,0,9999999,9,176,2872.7,0,1,1,1,1,101.0,228.0
1423293,25-503,1,2,2,1,74,2,5,1,0,6,       0,0,0,0,129,2872.7,0,1,2,1,1,55.0,55.0
1423294,25-503,1,2,2,0,46,2,6,1,0,10,722Z    ,72,20000,3,129,2872.7,0,1,1,1,1,55.0,68.0
1423370,25-703,1,1,5,1,60,1,1,1,0,10,531M    ,53,161200,8,501,2195.3,0,1,1,1,1,48.0,48.0
1423371,25-703,1,1,5,1,57,2,1,1,0,7,531M    ,53,76300,6,501,2195.3,0,1,1,1,1,48.0,50.0
1423372,25-703,1,1,5,0,21,2,6,1,0,6,531M    ,53,200,0,501,2195.3,0,1,1,1,1,48.0,62.0
1423373,25-703,1,1,5,0,75,2,1,1,0,6,       0,0,8000,1,501,2195.3,0,1,1,1,1,48.0,46.0
1423374,25-703,1,1,5,0,75,1,1,1,0,6,       0,0,14400,2,501,2195.3,1,1,1,1,1,48.0,50.0
1423381,25-2800,1,1,1,0,59,1,4,1,0,8,334M2   ,33,86600,6,501,3683.9,0,1,1,1,1,62.0,61.0
1423399,25-703,1,1,2,0,51,1,1,1,0,10,325M    ,32,95000,7,501,2195.3,1,1,1,1,1,104.0,104.0
1423400,25-703,1,1,2,0,58,2,1,1,0,10,5419Z   ,54,65000,6,501,2195.3,0,1,1,1,1,104.0,108.0
1423401,25-1300,1,1,2,0,66,1,1,1,0,10,44611   ,44,6700,1,202,1457.2,0,2,1,1,1,74.0,74.0
1423402,25-1300,1,1,2,0,64,2,1,1,0,8,6244    ,62,24000,3,202,1457.2,0,1,1,1,1,74.0,88.0
1423448,25-703,1,1,5,3,47,1,1,1,0,11,622M    ,62,233000,8,501,2195.3,0,1,1,1,1,72.0,72.0
1423449,25-703,1,1,5,3,47,2,1,1,0,11,5241    ,52,130000,7,501,2195.3,0,1,1,1,1,72.0,71.0
1423450,25-703,1,1,5,0,15,2,6,1,0,3,       0,0,0,0,501,2195.3,0,1,1,1,1,72.0,58.0
1423451,25-703,1,1,5,0,11,2,6,1,0,2,       0,0,9999999,9,501,2195.3,0,1,1,1,1,72.0,76.0
1423452,25-703,1,1,5,0,6,1,6,1,0,1,       0,0,9999999,9,501,2195.3,0,1,1,1,1,72.0,80.0
1423460,25-2800,1,2,2,0,39,1,1,1,0,6,23      ,23,75000,6,501,3683.9,0,1,1,1,1,96.0,96.0
1423461,25-2800,1,2,2,0,38,2,1,1,0,10,622M    ,62,15000,2,501,3683.9,0,1,1,1,1,96.0,109.0
1423534,25-1300,1,1,2,0,34,1,1,1,0,10,611M1   ,61,61000,5,501,1457.2,0,1,1,1,1,65.0,66.0
1423535,25-1300,1,1,2,0,38,1,1,1,0,10,52M1    ,52,85000,6,501,1457.2,0,1,1,1,1,65.0,66.0
1423538,25-1000,1,1,2,0,70,1,1,1,0,10,       0,0,69700,6,501,2447.1,1,1,1,1,1,68.0,67.0
1423539,25-1000,1,1,2,0,69,2,1,1,0,8,       0,0,74400,6,501,2447.1,0,1,1,1,1,68.0,77.0
1423540,25-2800,1,1,2,0,72,1,1,1,0,6,       0,0,71100,6,501,3683.9,3,1,1,1,1,148.0,147.0
1423541,25-2800,1,1,2,0,73,2,1,1,0,6,       0,0,10000,2,501,3683.9,0,2,2,2,1,148.0,132.0
1423600,25-1300,1,1,4,2,31,1,1,1,0,10,92M2    ,92,88000,6,501,1457.2,0,1,1,1,1,84.0,84.0
1423601,25-1300,1,1,4,2,30,2,1,1,0,11,611M2   ,61,70000,6,501,1457.2,0,1,1,1,1,84.0,77.0
1423602,25-1300,1,1,4,0,2,2,6,1,0,0,       0,0,9999999,9,501,1457.2,0,0,0,1,1,84.0,97.0
1423603,25-1300,1,1,4,0,0,1,6,1,0,0,       0,0,9999999,9,501,1457.2,0,0,0,1,1,84.0,80.0
1423604,25-1300,1,2,3,0,31,2,1,1,0,10,6111    ,61,45000,4,501,1457.2,0,1,1,1,1,95.0,95.0
1423605,25-1300,1,2,3,0,36,1,1,1,0,6,23      ,23,46000,5,501,1457.2,0,1,1,1,1,95.0,105.0
1423606,25-1300,1,2,3,0,85,2,5,1,0,6,       0,0,16900,2,501,1457.2,0,1,2,1,1,95.0,110.0
1423656,25-1000,1,1,1,0,61,2,4,1,0,7,9211MP  ,92,70000,6,501,2447.1,0,1,1,1,1,63.0,63.0
1423662,25-503,1,1,1,0,84,2,5,1,0,7,       0,0,64000,6,501,2872.7,0,2,2,1,2,99.0,99.0
1423672,25-503,1,2,1,0,94,2,6,1,0,10,       0,0,24000,3,198,2872.7,0,1,2,1,1,61.0,61.0
1423712,25-503,1,2,1,0,79,2,4,1,0,8,       0,0,25600,3,212,2872.7,0,1,1,1,1,83.0,83.0
1423737,25-1000,1,2,1,0,27,1,6,7,4,7,488     ,48,52000,5,394,2447.1,0,1,1,1,1,158.0,157.0
1423749,25-2800,1,1,2,0,31,2,1,1,0,10,531M    ,53,0,0,281,3683.9,0,1,1,1,1,148.0,148.0
1423750,25-2800,1,1,2,0,29,1,1,1,0,10,23      ,23,48000,5,281,3683.9,0,1,1,1,1,148.0,112.0
1423760,25-703,1,1,2,0,69,2,1,1,0,10,5416    ,54,88400,6,501,2195.3,0,1,1,1,1,38.0,38.0
1423761,25-703,1,1,2,0,73,1,1,1,0,7,       0,0,96200,7,501,2195.3,1,1,1,1,1,38.0,35.0
1423773,25-703,1,1,1,0,69,1,5,1,0,8,6111    ,61,116400,7,501,2195.3,0,1,1,1,1,92.0,92.0
1423778,25-503,1,1,2,0,54,2,1,1,0,11,6213ZM  ,62,88000,6,501,2872.7,0,1,1,1,1,53.0,53.0
1423779,25-503,1,1,2,0,57,1,1,1,0,11,5415    ,54,491000,8,501,2872.7,0,1,1,1,1,53.0,62.0
1423790,25-503,1,1,2,0,70,2,1,1,0,11,       0,0,81000,6,501,2872.7,0,1,1,1,1,46.0,47.0
1423791,25-503,1,1,2,0,71,1,1,1,0,11,5417    ,54,300500,8,501,2872.7,0,1,1,1,1,46.0,44.0
1423865,25-1300,1,1,4,2,52,1,1,1,0,6,484     ,48,113000,7,443,1457.2,0,1,1,1,2,102.0,102.0
1423866,25-1300,1,1,4,2,46,2,1,1,0,8,6111    ,61,0,0,443,1457.2,0,1,1,1,1,102.0,94.0
1423867,25-1300,1,1,4,0,17,2,6,1,0,5,       0,0,0,0,443,1457.2,0,1,1,1,1,102.0,103.0
1423868,25-1300,1,1,4,0,15,2,6,1,0,3,       0,0,0,0,443,1457.2,0,1,1,1,1,102.0,103.0
1423911,25-1300,1,1,1,0,55,2,2,4,0,11,923     ,92,98000,7,501,1457.2,0,1,1,1,1,120.0,120.0
1423938,25-703,1,1,2,0,78,2,1,1,0,11,       0,0,76700,6,501,2195.3,0,1,1,1,1,57.0,57.0
1423939,25-703,1,1,2,0,81,1,1,1,0,11,442     ,44,213100,8,501,2195.3,1,1,1,1,2,57.0,64.0
1423940,25-503,1,2,1,0,69,2,3,1,0,6,622M    ,62,11600,2,96,2872.7,0,1,1,1,1,47.0,47.0
1423957,25-503,1,1,3,1,32,1,1,1,0,10,7211    ,72,110000,7,501,2872.7,0,1,1,1,1,77.0,78.0
1423958,25-503,1,1,3,1,31,2,1,1,0,10,5112    ,51,85000,6,501,2872.7,0,1,1,1,1,77.0,71.0
1423959,25-503,1,1,3,0,1,2,6,1,0,0,       0,0,9999999,9,501,2872.7,0,0,0,1,1,77.0,88.0
1423962,25-703,1,1,3,1,65,1,1,1,0,8,52M2    ,52,155100,8,501,2195.3,0,1,1,1,1,43.0,43.0
1423963,25-703,1,1,3,1,63,2,1,1,0,8,561M    ,56,20100,3,501,2195.3,0,1,1,1,1,43.0,50.0
1423964,25-703,1,1,3,0,24,1,6,1,0,10,7111    ,71,10000,2,501,2195.3,0,1,1,1,1,43.0,66.0
1423965,25-1000,1,1,4,2,37,2,1,1,3,11,6211    ,62,150000,7,501,2447.1,0,1,1,1,1,194.0,194.0
1423966,25-1000,1,1,4,2,42,1,1,1,0,11,5415    ,54,224500,8,501,2447.1,0,1,1,1,1,194.0,109.0
1423967,25-1000,1,1,4,0,5,2,6,1,0,1,       0,0,9999999,9,501,2447.1,0,1,1,1,1,194.0,112.0
1423968,25-1000,1,1,4,0,3,1,6,1,0,0,       0,0,9999999,9,501,2447.1,0,0,0,1,1,194.0,117.0
1423969,25-503,1,1,3,1,51,1,1,6,0,11,5415    ,54,99600,7,501,2872.7,0,1,1,1,1,104.0,103.0
1423970,25-503,1,1,3,1,48,2,1,6,0,6,44512   ,44,0,0,501,2872.7,0,1,1,1,1,104.0,103.0
1423971,25-503,1,1,3,0,22,1,6,6,0,6,622M    ,62,12000,2,501,2872.7,0,1,1,1,1,104.0,166.0
1424017,25-2800,1,1,5,2,65,1,4,1,0,6,       0,0,71200,6,385,3683.9,0,1,1,2,1,128.0,128.0
1424018,25-2800,1,1,5,2,47,2,1,1,0,10,454110  ,45,15200,2,385,3683.9,0,2,1,1,1,128.0,137.0
1424019,25-2800,1,1,5,2,42,1,1,1,0,8,44511   ,44,34000,4,385,3683.9,0,1,1,1,1,128.0,169.0
1424020,25-2800,1,1,5,0,12,1,6,1,0,2,       0,0,9999999,9,385,3683.9,0,2,1,2,1,128.0,144.0
1424021,25-2800,1,1,5,0,10,2,6,1,0,1,       0,0,9999999,9,385,3683.9,0,1,1,1,1,128.0,151.0
1424086,25-503,1,1,4,2,44,1,1,6,0,11,5321    ,53,300000,8,501,2872.7,0,1,1,1,1,78.0,78.0
1424087,25-503,1,1,4,2,43,2,1,6,0,11,622M    ,62,145000,7,501,2872.7,0,1,1,1,1,78.0,86.0
1424088,25-503,1,1,4,0,13,2,6,6,0,2,       0,0,9999999,9,501,2872.7,0,1,1,1,1,78.0,69.0
1424089,25-503,1,1,4,0,10,1,6,6,0,1,       0,0,9999999,9,501,2872.7,0,1,1,1,1,78.0,92.0
1424090,25-703,1,1,1,0,74,2,2,1,0,11,531M    ,53,72800,6,501,2195.3,0,1,1,1,1,73.0,72.0
1424092,25-703,1,1,4,2,59,1,1,1,0,6,92M1    ,92,117000,7,501,2195.3,0,1,1,1,1,132.0,132.0
1424093,25-703,1,1,4,2,59,2,1,1,0,6,       0,0,0,0,501,2195.3,0,1,1,1,1,132.0,134.0
1424094,25-703,1,1,4,0,32,1,6,1,0,6,9211MP  ,92,65000,6,501,2195.3,0,1,1,1,1,132.0,166.0
1424095,25-703,1,1,4,0,26,2,6,1,0,10,3121    ,31,32000,4,501,2195.3,0,1,1,1,1,132.0,146.0
1424232,25-1000,1,2,1,0,69,2,5,1,0,6,6244    ,62,34000,4,279,2447.1,0,1,1,1,1,112.0,111.0
1424252,25-2800,1,2,1,0,51,2,3,1,0,8,23      ,23,76000,6,501,3683.9,0,1,1,1,1,89.0,89.0
1424269,25-2800,1,1,2,0,75,1,1,1,0,6,       0,0,66000,6,501,3683.9,3,1,1,1,1,60.0,60.0
1424270,25-2800,1,1,2,0,73,2,1,1,0,6,       0,0,12000,2,501,3683.9,0,1,1,1,2,60.0,60.0
1424320,25-503,1,1,4,2,43,1,1,1,0,10,4239Z   ,42,503500,8,501,2872.7,0,1,1,1,1,107.0,107.0
1424321,25-503,1,1,4,2,37,2,1,1,0,10,5412    ,54,25000,3,501,2872.7,0,1,1,1,1,107.0,112.0
1424322,25-503,1,1,4,0,4,1,6,1,0,0,       0,0,9999999,9,501,2872.7,0,0,0,1,1,107.0,144.0
1424323,25-503,1,1,4,0,2,2,6,1,0,0,       0,0,9999999,9,501,2872.7,0,0,0,1,1,107.0,125.0
1424345,25-1300,1,1,4,2,60,1,1,1,0,10,23      ,23,627000,8,501,1457.2,0,1,1,1,1,89.0,89.0
1424346,25-1300,1,1,4,2,57,2,1,1,0,7,8121M   ,81,0,0,501,1457.2,0,1,1,1,1,89.0,90.0
1424347,25-1300,1,1,4,0,20,1,6,1,0,7,23      ,23,0,0,501,1457.2,0,1,1,1,1,89.0,134.0
1424348,25-1300,1,1,4,0,19,1,6,1,0,6,23      ,23,3000,1,501,1457.2,0,1,1,1,1,89.0,73.0
1424357,25-703,1,1,3,1,37,1,1,1,0,10,5416    ,54,75000,6,501,2195.3,0,1,1,1,1,80.0,80.0
1424358,25-703,1,1,3,1,37,2,1,6,0,10,5111Z   ,51,90000,7,501,2195.3,0,1,1,1,1,80.0,112.0
1424359,25-703,1,1,3,0,2,2,6,8,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,80.0,112.0
1424378,25-503,1,2,3,1,34,2,1,1,0,10,4243    ,42,88000,6,501,2872.7,0,1,1,1,1,91.0,91.0
1424379,25-503,1,2,3,1,37,1,1,1,0,11,6111    ,61,70000,6,501,2872.7,0,1,1,1,1,91.0,103.0
1424380,25-503,1,2,3,0,0,2,6,1,0,0,       0,0,9999999,9,501,2872.7,0,0,0,1,1,91.0,116.0
1424391,25-703,1,2,6,5,37,2,6,2,0,6,621M    ,62,21700,3,66,2195.3,0,1,1,1,1,485.0,484.0
1424392,25-703,1,2,6,0,16,2,6,2,0,5,       0,0,0,0,66,2195.3,0,1,1,1,1,485.0,202.0
1424393,25-703,1,2,6,0,16,2,6,2,0,5,7211    ,72,220,0,66,2195.3,0,1,1,1,1,485.0,203.0
1424394,25-703,1,2,6,0,12,2,6,2,0,2,       0,0,9999999,9,66,2195.3,0,1,1,1,1,485.0,360.0
1424395,25-703,1,2,6,0,2,2,6,2,0,0,       0,0,9999999,9,66,2195.3,0,0,0,1,1,485.0,394.0
1424396,25-703,1,2,6,0,0,2,6,2,0,0,       0,0,9999999,9,66,2195.3,0,0,0,1,1,485.0,394.0
1424404,25-1000,1,1,4,2,44,2,1,1,0,11,6111    ,61,76000,6,501,2447.1,0,1,1,1,1,67.0,67.0
1424405,25-1000,1,1,4,2,47,1,1,1,0,11,6111    ,61,114000,7,501,2447.1,0,1,1,2,1,67.0,51.0
1424406,25-1000,1,1,4,0,15,1,6,1,0,2,       0,0,0,0,501,2447.1,0,1,1,1,1,67.0,51.0
1424407,25-1000,1,1,4,0,9,2,6,1,0,1,       0,0,9999999,9,501,2447.1,0,1,1,1,1,67.0,66.0
1424417,25-503,1,1,3,1,54,1,1,4,0,11,5415    ,54,242000,8,501,2872.7,0,1,1,1,1,54.0,53.0
1424418,25-503,1,1,3,1,54,2,1,4,0,11,6111    ,61,85000,6,501,2872.7,0,1,1,1,1,54.0,55.0
1424419,25-503,1,1,3,0,23,1,6,4,0,10,5415    ,54,20000,3,501,2872.7,0,1,1,1,1,54.0,87.0
1424431,25-503,1,1,3,1,47,1,1,1,0,7,3345    ,33,135000,7,501,2872.7,0,1,1,1,1,125.0,125.0
1424432,25-503,1,1,3,1,49,2,1,1,0,10,5411    ,54,67900,6,501,2872.7,0,1,1,1,1,125.0,105.0
1424433,25-503,1,1,3,0,15,2,6,1,0,3,       0,0,0,0,501,2872.7,0,1,1,1,1,125.0,103.0
1424436,25-1000,1,1,2,0,70,1,1,1,0,10,92MP    ,92,20000,3,417,2447.1,0,1,1,1,1,44.0,45.0
1424437,25-1000,1,1,2,0,70,2,1,1,0,7,713Z    ,71,44000,4,417,2447.1,0,1,1,1,1,44.0,51.0
1424440,25-503,1,1,1,0,86,2,5,1,0,10,       0,0,104300,7,501,2872.7,0,1,1,1,1,76.0,76.0
1424512,25-2800,1,2,2,0,30,2,6,1,0,10,622M    ,62,85000,6,501,3683.9,0,1,1,1,1,84.0,84.0
1424513,25-2800,1,2,2,0,35,1,6,1,0,11,92MP    ,92,81000,6,501,3683.9,0,1,1,1,1,84.0,65.0
1424539,25-2800,1,2,1,0,85,2,5,1,0,6,       0,0,15600,2,127,3683.9,0,1,1,1,2,125.0,125.0
1424542,25-503,1,1,1,0,86,2,5,1,0,11,611M1   ,61,90400,7,501,2872.7,0,1,1,1,1,108.0,109.0
1424575,25-2800,1,1,3,1,51,2,1,1,0,10,923     ,92,75000,6,501,3683.9,0,1,1,1,1,73.0,72.0
1424576,25-2800,1,1,3,1,52,1,1,1,0,10,311811  ,31,85000,6,501,3683.9,0,1,1,1,1,73.0,74.0
1424577,25-2800,1,1,3,0,22,2,6,1,0,10,622M    ,62,10000,2,501,3683.9,0,1,1,1,1,73.0,97.0
1424588,25-703,1,1,5,1,65,2,1,1,0,11,923     ,92,80100,6,501,2195.3,0,1,1,1,1,125.0,125.0
1424589,25-703,1,1,5,1,66,1,1,4,0,11,484     ,48,230000,8,501,2195.3,0,1,1,1,1,125.0,89.0
1424590,25-703,1,1,5,1,32,1,1,8,0,11,52M1    ,52,60000,5,501,2195.3,0,1,1,1,1,125.0,251.0
1424591,25-703,1,1,5,0,0,1,6,8,0,0,       0,0,9999999,9,501,2195.3,0,0,0,1,1,125.0,203.0
