,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
2000133,36-4010,1,2,6,0,15,2,6,7,4,3,       0,0,0,0,367,50441.6,0,1,1,1,1,375.0,213.0
2000450,36-4010,1,2,2,1,45,2,4,2,0,7,5616    ,56,40000,5,227,50441.6,0,1,1,2,1,45.0,45.0
2000451,36-4010,1,2,2,0,17,1,6,2,0,5,       0,0,0,0,227,50441.6,0,1,1,1,1,45.0,46.0
2000652,36-3710,1,2,4,2,62,1,1,7,4,5,4853    ,48,12600,2,158,52864.7,0,1,1,1,1,134.0,133.0
2000653,36-3710,1,2,4,2,52,2,1,7,4,6,       0,0,0,0,158,52864.7,0,1,1,1,1,134.0,149.0
2000654,36-3710,1,2,4,0,30,1,6,7,4,6,332MZ   ,33,18800,3,158,52864.7,0,1,1,1,1,134.0,231.0
2000655,36-3710,1,2,4,0,24,1,6,7,4,8,711M    ,71,9800,2,158,52864.7,0,1,1,1,1,134.0,153.0
2000893,36-4010,1,1,3,1,86,1,1,2,0,6,       0,0,7800,1,256,50441.6,0,1,1,1,1,83.0,83.0
2000894,36-4010,1,1,3,1,70,2,1,2,0,6,622M    ,62,39000,4,256,50441.6,0,1,1,1,1,83.0,74.0
2000895,36-4010,1,1,3,0,50,2,6,2,0,11,562     ,56,4100,1,256,50441.6,0,1,1,1,1,83.0,45.0
2001147,36-4010,1,1,4,1,64,2,1,2,0,10,6222    ,62,95000,7,501,50441.6,0,1,1,1,1,141.0,142.0
2001148,36-4010,1,1,4,1,66,1,1,2,0,6,3231    ,32,1600,1,501,50441.6,0,1,1,1,1,141.0,109.0
2001149,36-4010,1,1,4,1,39,2,6,2,0,10,622M    ,62,76000,6,501,50441.6,0,1,1,1,1,141.0,105.0
2001150,36-4010,1,1,4,0,7,2,6,2,0,1,       0,0,9999999,9,501,50441.6,0,1,1,1,1,141.0,125.0
2001336,36-4010,1,2,3,1,45,1,1,2,0,6,23      ,23,60000,6,398,50441.6,0,1,1,1,1,160.0,160.0
2001337,36-4010,1,2,3,1,33,2,1,2,0,10,812112  ,81,20700,3,398,50441.6,0,1,1,1,1,160.0,151.0
2001338,36-4010,1,2,3,0,3,2,6,2,0,1,       0,0,9999999,9,398,50441.6,0,0,0,1,1,160.0,153.0
2001479,36-4010,1,1,2,0,52,2,6,2,0,11,6111    ,61,97000,7,501,50441.6,0,1,1,1,1,39.0,38.0
2001480,36-4010,1,1,2,0,52,2,6,2,0,10,81393   ,81,45000,5,501,50441.6,0,1,1,1,1,39.0,31.0
2001919,36-4010,1,1,3,0,76,1,6,2,0,6,8122    ,81,32000,4,380,50441.6,0,1,1,1,1,53.0,53.0
2001920,36-4010,1,1,3,0,85,2,6,2,0,7,       0,0,0,0,1,50441.6,0,1,2,2,2,53.0,46.0
2001921,36-4010,1,1,3,0,85,2,6,2,0,11,6111    ,61,25900,3,380,50441.6,0,2,1,1,1,53.0,35.0
2001922,36-4010,1,1,1,0,76,1,5,2,0,11,       0,0,0,0,1,50441.6,0,1,1,1,1,53.0,41.0
2001934,36-4010,1,1,2,0,77,1,1,2,0,6,       0,0,55600,6,501,50441.6,0,1,1,1,1,53.0,53.0
2001935,36-4010,1,1,2,0,68,2,1,2,0,10,       0,0,62000,6,501,50441.6,0,1,1,1,1,53.0,49.0
2002075,36-3710,1,2,2,1,47,2,6,7,2,5,6216    ,62,35000,4,201,52864.7,0,1,1,1,1,154.0,153.0
2002076,36-3710,1,2,2,0,15,1,6,7,2,4,       0,0,0,0,201,52864.7,0,1,1,1,1,154.0,168.0
2002423,36-4010,1,1,2,0,71,2,1,2,0,8,       0,0,73300,6,501,50441.6,0,1,1,1,1,50.0,50.0
2002424,36-4010,1,1,2,0,73,1,1,2,0,8,       0,0,32000,4,501,50441.6,0,1,1,1,1,50.0,39.0
2002473,36-3710,1,2,2,1,40,2,6,2,0,4,814     ,81,1200,1,6,52864.7,0,1,2,1,1,156.0,157.0
2002474,36-3710,1,2,2,0,10,2,6,2,0,2,       0,0,9999999,9,6,52864.7,0,1,1,1,1,156.0,205.0
2002606,36-3710,1,2,8,7,43,2,6,1,2,6,6216    ,62,200,1,177,52864.7,0,1,1,1,1,83.0,83.0
2002607,36-3710,1,2,8,0,26,2,2,1,2,6,611M1   ,61,33200,4,177,52864.7,0,1,1,2,2,83.0,119.0
2002608,36-3710,1,2,8,0,25,1,6,1,2,8,4244    ,42,43500,5,177,52864.7,0,1,1,1,1,83.0,115.0
2002609,36-3710,1,2,8,0,16,1,6,1,2,5,       0,0,0,0,177,52864.7,0,1,1,1,1,83.0,101.0
2002610,36-3710,1,2,8,0,14,2,6,1,2,2,       0,0,9999999,9,177,52864.7,0,1,1,1,1,83.0,128.0
2002611,36-3710,1,2,8,0,10,1,6,1,2,2,       0,0,9999999,9,177,52864.7,0,1,1,1,1,83.0,104.0
2002612,36-3710,1,2,8,0,10,2,6,1,3,2,       0,0,9999999,9,177,52864.7,0,1,1,1,1,83.0,129.0
2002613,36-3710,1,2,8,0,7,2,6,1,2,1,       0,0,9999999,9,177,52864.7,0,1,1,1,1,83.0,129.0
2002697,36-4010,1,1,2,0,73,1,1,2,0,7,7211    ,72,180700,8,501,50441.6,0,1,1,1,1,47.0,47.0
2002698,36-4010,1,1,2,0,70,2,1,2,0,6,       0,0,17200,3,501,50441.6,0,1,1,1,1,47.0,67.0
2002829,36-4010,1,2,1,0,32,1,6,2,0,7,23      ,23,40000,5,305,50441.6,0,1,1,1,1,104.0,103.0
2003245,36-4010,1,2,2,0,42,2,1,2,0,10,       0,0,0,0,199,50441.6,0,1,1,1,1,78.0,78.0
2003246,36-4010,1,2,2,0,62,1,1,2,0,6,622M    ,62,33800,4,199,50441.6,0,1,1,1,1,78.0,86.0
2003440,36-4010,1,1,2,0,88,2,5,2,0,11,       0,0,12000,2,157,50441.6,0,1,2,1,1,97.0,98.0
2003441,36-4010,1,1,2,0,80,2,5,2,0,10,       0,0,12000,2,157,50441.6,0,1,2,1,1,97.0,78.0
2003552,36-4010,1,1,2,0,70,1,1,2,0,6,9211MP  ,92,45000,5,294,50441.6,0,1,1,1,1,105.0,105.0
2003553,36-4010,1,1,2,0,61,2,1,2,0,6,       0,0,0,0,294,50441.6,0,1,2,1,1,105.0,142.0
2003741,36-3710,1,2,1,0,60,2,6,1,0,10,52M1    ,52,725000,8,501,52864.7,0,1,1,1,1,127.0,127.0
2004163,36-4010,1,1,1,0,42,1,6,2,0,11,623M    ,62,39000,4,297,50441.6,0,1,1,1,1,145.0,145.0
2004380,36-3710,1,2,1,0,51,2,2,2,0,5,6216    ,62,12000,2,90,52864.7,0,1,2,1,1,265.0,266.0
2004764,36-4010,1,2,4,3,41,2,3,2,0,6,6241    ,62,21600,3,83,50441.6,0,1,1,1,1,179.0,179.0
2004765,36-4010,1,2,4,0,15,1,6,2,0,3,       0,0,0,0,83,50441.6,0,1,1,1,1,179.0,214.0
2004766,36-4010,1,2,4,0,12,2,6,2,0,2,       0,0,9999999,9,83,50441.6,0,1,1,1,1,179.0,170.0
2004767,36-4010,1,2,4,0,2,1,6,2,0,0,       0,0,9999999,9,83,50441.6,0,0,0,1,1,179.0,298.0
2004976,36-3710,1,2,1,0,36,1,2,2,0,10,4853    ,48,70000,6,501,52864.7,0,1,1,1,1,368.0,368.0
2005588,36-4010,1,2,1,0,76,2,4,2,0,7,       0,0,11900,2,98,50441.6,0,1,2,1,1,169.0,169.0
2005651,36-3710,1,2,2,1,70,2,3,7,4,2,       0,0,5900,1,129,52864.7,0,1,1,1,1,177.0,176.0
2005652,36-3710,1,2,2,0,43,2,6,7,4,3,3399ZM  ,33,14000,2,129,52864.7,0,1,1,1,1,177.0,195.0
2005812,36-3710,1,2,1,0,95,2,3,1,2,6,       0,0,10500,2,87,52864.7,0,1,2,1,1,75.0,75.0
2006094,36-4010,1,1,2,0,67,1,1,2,0,6,       0,0,24000,3,298,50441.6,0,1,1,1,1,102.0,101.0
2006095,36-4010,1,1,2,0,77,2,1,2,0,6,       0,0,21600,3,298,50441.6,0,1,1,1,1,102.0,135.0
2006181,36-3710,1,2,3,2,66,2,4,7,2,6,6216    ,62,9300,2,93,52864.7,0,1,2,1,1,69.0,69.0
2006182,36-3710,1,2,3,0,37,2,6,7,2,6,4411    ,44,0,0,93,52864.7,0,1,1,1,1,69.0,78.0
2006183,36-3710,1,2,3,0,35,1,6,7,2,6,       0,0,9300,2,93,52864.7,0,2,2,1,1,69.0,110.0
2006209,36-3710,1,2,5,3,57,1,1,7,4,6,712     ,71,50000,5,217,52864.7,0,1,1,1,1,206.0,207.0
2006210,36-3710,1,2,5,3,58,2,1,7,4,2,       0,0,0,0,217,52864.7,0,1,2,1,1,206.0,210.0
2006211,36-3710,1,2,5,0,25,1,6,7,4,7,6111    ,61,10000,2,217,52864.7,0,1,1,1,1,206.0,256.0
2006212,36-3710,1,2,5,0,22,1,6,7,4,7,4452    ,44,8000,1,217,52864.7,0,1,1,1,1,206.0,238.0
2006213,36-3710,1,2,5,0,19,2,6,7,4,7,       0,0,0,0,217,52864.7,0,1,1,1,1,206.0,209.0
2006352,36-4010,1,1,2,1,76,2,4,2,0,6,       0,0,27000,4,501,50441.6,0,1,1,1,1,116.0,115.0
2006353,36-4010,1,1,2,0,35,2,6,2,0,10,621M    ,62,53000,5,501,50441.6,0,1,1,1,1,116.0,94.0
2006740,36-4010,1,2,1,0,68,2,2,2,0,6,6216    ,62,25000,3,205,50441.6,0,1,1,1,1,90.0,90.0
2006858,36-4010,1,1,1,0,77,1,4,2,2,10,       0,0,6500,1,53,50441.6,1,1,1,1,1,57.0,57.0
2007477,36-3710,1,1,1,0,67,1,4,2,0,6,       0,0,1500,1,12,52864.7,0,1,1,1,1,346.0,346.0
2007753,36-3710,1,2,1,0,57,2,6,7,2,6,       0,0,14000,2,106,52864.7,0,2,2,1,2,298.0,299.0
2007837,36-4010,1,1,2,0,60,2,1,2,0,6,813M    ,81,56400,6,401,50441.6,0,1,1,1,1,72.0,72.0
2007838,36-4010,1,1,2,0,63,1,1,2,0,6,622M    ,62,12000,2,401,50441.6,0,1,1,1,1,72.0,80.0
2007940,36-4010,1,2,4,2,44,1,6,2,0,7,485M    ,48,95000,7,464,50441.6,0,1,1,1,1,151.0,151.0
2007941,36-4010,1,2,4,2,42,2,6,2,0,8,6111    ,61,23000,3,174,50441.6,0,1,1,1,1,151.0,125.0
2007942,36-4010,1,2,4,0,13,2,6,2,0,2,       0,0,9999999,9,464,50441.6,0,1,1,1,1,151.0,108.0
2007943,36-4010,1,2,4,0,12,1,6,2,0,2,       0,0,9999999,9,464,50441.6,0,1,1,1,1,151.0,125.0
2008688,36-4010,1,2,3,0,26,1,6,7,4,2,44511   ,44,34000,4,401,50441.6,0,1,1,1,1,148.0,148.0
2008689,36-4010,1,2,3,0,24,2,6,7,4,2,       0,0,0,0,1,50441.6,0,1,1,1,1,148.0,92.0
2008690,36-4010,1,2,3,0,30,1,6,7,4,2,44511   ,44,34000,4,401,50441.6,0,1,1,1,1,148.0,93.0
2008834,36-3710,1,2,1,0,63,2,6,2,0,7,923     ,92,40000,5,304,52864.7,0,1,1,1,1,310.0,311.0
2009372,36-4010,1,2,1,0,41,1,6,1,0,6,23      ,23,5000,1,38,50441.6,0,1,1,1,2,65.0,64.0
2009561,36-4010,1,2,3,1,30,2,1,2,0,10,       0,0,0,0,487,50441.6,0,1,2,1,1,169.0,169.0
2009562,36-4010,1,2,3,1,35,1,1,2,0,6,493     ,49,100000,7,487,50441.6,0,1,1,1,1,169.0,222.0
2009563,36-4010,1,2,3,0,5,2,6,2,0,1,       0,0,9999999,9,487,50441.6,0,1,1,1,1,169.0,155.0
2009777,36-4010,1,2,5,0,32,2,6,2,0,7,621M    ,62,71000,6,501,50441.6,0,1,1,1,1,125.0,126.0
2009778,36-4010,1,2,5,0,34,1,6,2,0,7,23      ,23,70000,6,501,50441.6,0,1,1,1,1,125.0,132.0
2009779,36-4010,1,2,5,0,25,1,6,2,0,8,6111    ,61,21000,3,501,50441.6,0,1,1,1,1,125.0,144.0
2009780,36-4010,1,2,5,3,63,1,1,2,0,6,       0,0,25000,3,501,50441.6,0,1,1,1,1,125.0,115.0
2009781,36-4010,1,2,5,3,60,2,1,2,0,7,6231    ,62,14400,2,501,50441.6,0,1,1,1,1,125.0,104.0
2009974,36-3710,1,2,6,4,50,1,5,2,2,6,7211    ,72,54000,5,161,52864.7,0,1,1,1,1,163.0,164.0
2009975,36-3710,1,2,6,0,15,1,6,2,2,3,       0,0,0,0,161,52864.7,0,1,1,1,1,163.0,117.0
2009976,36-3710,1,2,6,0,13,1,6,2,2,2,       0,0,9999999,9,161,52864.7,0,1,1,1,1,163.0,120.0
2009977,36-3710,1,2,6,0,11,2,6,2,2,2,       0,0,9999999,9,161,52864.7,0,1,1,1,1,163.0,148.0
2009978,36-3710,1,2,6,0,8,1,6,2,2,1,       0,0,9999999,9,161,52864.7,0,1,1,1,1,163.0,120.0
2009979,36-3710,1,2,6,0,41,2,5,2,2,6,       0,0,0,0,161,52864.7,0,1,1,1,1,163.0,96.0
2010364,36-4010,1,2,1,0,52,2,3,2,0,6,6241    ,62,45500,5,342,50441.6,0,1,1,1,1,325.0,325.0
2011215,36-4010,1,1,6,3,35,2,1,2,0,11,6241    ,62,98000,7,389,50441.6,0,1,1,1,1,44.0,44.0
2011216,36-4010,1,1,6,3,35,1,1,2,4,10,23      ,23,23200,3,389,50441.6,0,1,1,1,1,44.0,37.0
2011217,36-4010,1,1,6,0,10,1,6,2,4,1,       0,0,9999999,9,389,50441.6,0,1,1,1,1,44.0,34.0
2011218,36-4010,1,1,6,0,7,2,6,2,4,1,       0,0,9999999,9,389,50441.6,0,1,1,1,1,44.0,34.0
2011219,36-4010,1,1,6,0,3,2,6,2,4,0,       0,0,9999999,9,389,50441.6,0,0,0,1,1,44.0,43.0
2011220,36-4010,1,1,6,1,52,2,2,2,0,7,       0,0,14400,2,389,50441.6,0,1,1,1,1,44.0,27.0
2011390,36-4010,1,2,2,0,54,1,1,2,0,4,722Z    ,72,25000,3,146,50441.6,0,1,1,1,1,56.0,55.0
2011391,36-4010,1,2,2,0,49,2,1,2,0,6,999920  ,99,0,0,146,50441.6,0,1,1,1,1,56.0,55.0
2011506,36-4010,1,2,2,0,67,1,1,2,0,6,6216    ,62,76100,6,501,50441.6,0,1,1,1,1,180.0,179.0
2011507,36-4010,1,2,2,0,52,2,1,2,0,6,5613    ,56,45600,5,501,50441.6,0,1,1,1,1,180.0,198.0
2011550,36-4010,1,2,3,2,45,2,6,2,0,11,5617Z   ,56,14000,2,68,50441.6,0,1,1,1,1,189.0,189.0
2011551,36-4010,1,2,3,0,14,1,6,2,0,2,       0,0,9999999,9,68,50441.6,0,1,1,1,1,189.0,178.0
2011552,36-4010,1,2,3,0,8,2,6,2,0,1,       0,0,9999999,9,68,50441.6,0,1,1,1,1,189.0,153.0
2011558,36-3710,1,1,3,1,37,1,1,1,2,6,722Z    ,72,30000,4,490,52864.7,0,1,1,1,1,130.0,131.0
2011559,36-3710,1,1,3,1,39,2,1,1,4,10,5111Z   ,51,70000,6,490,52864.7,0,2,1,1,1,130.0,91.0
2011560,36-3710,1,1,3,0,1,1,6,1,2,0,       0,0,9999999,9,490,52864.7,0,0,0,1,1,130.0,130.0
2011561,36-3710,1,1,1,0,63,1,6,1,2,11,2211P   ,22,30000,4,228,52864.7,0,1,1,1,1,130.0,86.0
2012045,36-3710,1,2,7,1,58,2,6,2,0,6,6111    ,61,18500,3,48,52864.7,0,1,1,1,1,84.0,84.0
2012046,36-3710,1,2,7,5,36,2,6,2,0,6,       0,0,0,0,48,52864.7,0,1,1,1,1,84.0,111.0
2012047,36-3710,1,2,7,0,16,2,6,2,0,5,       0,0,0,0,48,52864.7,0,1,1,1,1,84.0,88.0
2012048,36-3710,1,2,7,0,15,1,6,2,0,3,       0,0,0,0,48,52864.7,0,1,1,1,1,84.0,111.0
2012049,36-3710,1,2,7,0,10,1,6,2,0,2,       0,0,9999999,9,48,52864.7,0,1,1,1,1,84.0,92.0
2012050,36-3710,1,2,7,0,8,1,6,2,0,1,       0,0,9999999,9,48,52864.7,0,2,1,1,1,84.0,91.0
2012051,36-3710,1,2,7,0,4,2,6,2,0,1,       0,0,9999999,9,48,52864.7,0,0,0,1,1,84.0,153.0
2012442,36-4010,1,1,3,1,56,2,1,2,0,8,622M    ,62,60000,6,501,50441.6,0,1,1,1,1,165.0,166.0
2012443,36-4010,1,1,3,1,62,1,1,2,0,8,481     ,48,55000,5,501,50441.6,0,1,1,1,1,165.0,184.0
2012444,36-4010,1,1,3,0,34,1,6,2,0,6,       0,0,0,0,501,50441.6,0,1,1,1,1,165.0,155.0
2013212,36-4010,1,2,3,1,62,2,4,2,0,7,       0,0,1500,1,290,50441.6,1,1,1,1,1,177.0,177.0
2013213,36-4010,1,2,3,0,33,2,1,2,0,7,5411    ,54,26500,4,290,50441.6,0,1,1,1,1,177.0,139.0
2013214,36-4010,1,2,3,0,40,1,1,2,4,6,6111    ,61,29700,4,290,50441.6,0,1,1,1,1,177.0,120.0
2013484,36-4010,1,2,2,0,49,1,1,2,0,6,92MP    ,92,30000,4,501,50441.6,0,1,1,1,1,191.0,191.0
2013485,36-4010,1,2,2,0,41,2,1,2,0,10,6211    ,62,70000,6,501,50441.6,0,1,2,1,1,191.0,186.0
2013783,36-3710,1,2,1,0,76,2,5,7,4,6,       0,0,10800,2,88,52864.7,0,1,2,2,1,345.0,346.0
2014078,36-4010,1,1,4,2,45,1,6,2,0,10,6111    ,61,50000,5,243,50441.6,0,1,1,1,1,97.0,96.0
2014079,36-4010,1,1,4,2,43,2,6,8,0,11,621M    ,62,40000,5,301,50441.6,0,1,1,1,1,97.0,94.0
2014080,36-4010,1,1,4,0,6,1,6,8,0,1,       0,0,9999999,9,243,50441.6,0,1,1,1,1,97.0,95.0
2014081,36-4010,1,1,4,0,5,2,6,8,0,1,       0,0,9999999,9,243,50441.6,0,1,1,1,1,97.0,81.0
2014095,36-4010,1,1,3,0,55,2,6,2,0,11,5414    ,54,58000,6,501,50441.6,0,1,1,1,1,145.0,145.0
2014096,36-4010,1,1,3,0,70,1,6,2,0,11,8131    ,81,108000,7,501,50441.6,0,1,1,1,1,145.0,89.0
2014097,36-4010,1,1,3,0,35,2,2,2,0,6,       0,0,34000,4,501,50441.6,0,1,1,1,1,145.0,117.0
2014253,36-4010,1,1,7,0,64,1,1,6,0,6,622M    ,62,595000,8,501,50441.6,0,1,1,1,1,243.0,243.0
2014254,36-4010,1,1,7,0,52,2,1,6,0,10,4239Z   ,42,33000,4,501,50441.6,0,1,1,1,1,243.0,228.0
2014255,36-4010,1,1,7,3,48,1,6,6,0,4,722Z    ,72,30000,4,501,50441.6,0,1,1,1,1,243.0,154.0
2014256,36-4010,1,1,7,0,43,2,2,6,0,2,       0,0,0,0,501,50441.6,0,1,2,1,1,243.0,174.0
2014257,36-4010,1,1,7,0,20,1,6,6,0,7,       0,0,0,0,501,50441.6,0,1,1,1,1,243.0,171.0
2014258,36-4010,1,1,7,0,15,2,6,6,0,4,       0,0,0,0,501,50441.6,0,1,1,1,1,243.0,157.0
2014259,36-4010,1,1,7,0,6,2,6,6,0,1,       0,0,9999999,9,501,50441.6,0,1,1,1,1,243.0,166.0
2014427,36-3710,1,2,5,3,40,2,1,2,4,8,7211    ,72,30000,4,99,52864.7,0,1,1,1,1,64.0,64.0
2014428,36-3710,1,2,5,3,38,1,1,1,4,8,       0,0,0,0,99,52864.7,0,1,1,2,1,64.0,94.0
2014429,36-3710,1,2,5,0,13,2,6,1,0,2,       0,0,9999999,9,99,52864.7,0,1,1,2,1,64.0,68.0
2014430,36-3710,1,2,5,0,11,2,6,1,0,2,       0,0,9999999,9,99,52864.7,0,1,1,2,1,64.0,68.0
2014431,36-3710,1,2,5,0,4,1,6,1,0,1,       0,0,9999999,9,99,52864.7,0,0,0,1,1,64.0,105.0
2015040,36-3710,1,2,4,2,49,1,6,1,1,6,23      ,23,100000,7,488,52864.7,0,1,1,1,1,124.0,125.0
2015041,36-3710,1,2,4,2,38,2,6,1,1,0,       0,0,0,0,1,52864.7,0,1,1,1,1,124.0,91.0
2015042,36-3710,1,2,4,0,14,1,6,1,1,2,       0,0,9999999,9,488,52864.7,0,1,1,1,1,124.0,103.0
2015043,36-3710,1,2,4,0,3,1,6,1,1,0,       0,0,9999999,9,488,52864.7,0,0,0,1,1,124.0,132.0
2015055,36-4010,1,1,2,0,65,2,4,8,0,6,485M    ,48,42100,5,452,50441.6,0,1,2,1,1,197.0,197.0
2015056,36-4010,1,1,2,0,52,1,2,8,0,7,622M    ,62,27000,4,452,50441.6,0,1,1,1,1,197.0,186.0
2015079,36-3710,1,2,5,3,32,2,1,1,2,5,       0,0,2600,1,8,52864.7,0,1,2,2,1,244.0,245.0
2015080,36-3710,1,2,5,3,36,1,1,1,2,6,       0,0,0,0,8,52864.7,0,1,1,1,1,244.0,318.0
2015081,36-3710,1,2,5,0,16,1,6,1,2,3,       0,0,0,0,8,52864.7,0,1,1,1,1,244.0,240.0
2015082,36-3710,1,2,5,0,9,1,6,1,2,1,       0,0,9999999,9,8,52864.7,0,1,1,1,1,244.0,250.0
2015083,36-3710,1,2,5,0,8,2,6,1,2,1,       0,0,9999999,9,8,52864.7,0,1,1,1,1,244.0,308.0
2015139,36-3710,1,2,3,2,28,2,6,1,4,6,6111    ,61,18000,3,88,52864.7,0,1,1,1,1,137.0,137.0
2015140,36-3710,1,2,3,0,8,2,6,1,2,1,       0,0,9999999,9,88,52864.7,0,1,1,1,1,137.0,151.0
2015141,36-3710,1,2,3,0,2,1,6,1,4,0,       0,0,9999999,9,88,52864.7,0,0,0,1,1,137.0,155.0
2015208,36-3710,1,2,6,1,80,1,1,7,2,2,       0,0,12000,2,215,52864.7,0,1,2,2,1,97.0,98.0
2015209,36-3710,1,2,6,1,71,2,1,7,2,0,       0,0,9800,2,215,52864.7,0,1,2,1,1,97.0,78.0
2015210,36-3710,1,2,6,3,44,2,4,7,2,7,92MP    ,92,17000,3,215,52864.7,0,1,1,1,1,97.0,76.0
2015211,36-3710,1,2,6,0,25,2,6,7,2,10,5121    ,51,23000,3,215,52864.7,0,1,1,1,1,97.0,107.0
2015212,36-3710,1,2,6,0,22,2,6,7,2,6,722Z    ,72,16000,3,215,52864.7,0,1,1,1,1,97.0,84.0
2015213,36-3710,1,2,6,0,18,2,6,7,2,5,       0,0,0,0,215,52864.7,0,1,1,1,1,97.0,87.0
2015547,36-4010,1,2,3,2,51,2,6,2,0,4,6216    ,62,40000,5,293,50441.6,0,1,1,1,1,170.0,170.0
2015548,36-4010,1,2,3,0,20,2,6,2,0,6,722Z    ,72,20000,3,293,50441.6,0,1,1,1,1,170.0,291.0
2015549,36-4010,1,2,3,0,15,2,6,2,0,3,       0,0,0,0,293,50441.6,0,1,1,1,1,170.0,197.0
2015786,36-3710,1,2,3,2,55,2,4,2,4,2,6216    ,62,27000,4,501,52864.7,0,1,1,1,1,336.0,337.0
2015787,36-3710,1,2,3,0,26,2,6,2,4,7,       0,0,0,0,501,52864.7,0,1,1,1,1,336.0,466.0
2015788,36-3710,1,2,3,0,24,1,6,2,4,10,621M    ,62,83000,7,501,52864.7,0,1,1,1,1,336.0,424.0
2015986,36-3710,1,2,2,0,34,1,6,1,0,11,622M    ,62,86400,7,501,52864.7,0,1,1,1,1,62.0,62.0
2015987,36-3710,1,2,2,0,32,2,4,1,0,10,611M1   ,61,83130,7,501,52864.7,0,2,1,1,1,62.0,56.0
2016247,36-3710,1,2,3,1,44,1,4,2,4,6,4853    ,48,0,0,44,52864.7,0,1,1,1,1,276.0,276.0
2016248,36-3710,1,2,3,0,21,1,6,2,4,6,       0,0,0,0,44,52864.7,0,1,1,1,1,276.0,246.0
2016249,36-3710,1,2,3,1,63,2,2,2,4,6,8123    ,81,8700,2,44,52864.7,0,1,2,1,1,276.0,197.0
2016394,36-4010,1,1,3,1,78,2,1,2,0,6,       0,0,27900,4,501,50441.6,0,1,1,1,1,49.0,49.0
2016395,36-4010,1,1,3,1,73,1,1,2,0,7,       0,0,44550,5,501,50441.6,1,1,1,1,1,49.0,38.0
2016396,36-4010,1,1,3,0,54,1,6,2,0,11,5411    ,54,30000,4,501,50441.6,0,1,1,1,1,49.0,45.0
2016656,36-3710,1,2,1,0,67,2,2,7,2,7,622M    ,62,46000,5,379,52864.7,0,1,1,1,1,135.0,135.0
2016769,36-3710,1,2,4,0,21,2,6,7,1,7,522M    ,52,5200,1,112,52864.7,0,1,1,1,1,104.0,104.0
2016770,36-3710,1,2,4,0,17,2,6,7,1,5,712     ,71,0,0,112,52864.7,0,1,1,1,1,104.0,158.0
2016771,36-3710,1,2,4,0,16,2,6,7,1,5,       0,0,0,0,112,52864.7,0,1,1,1,1,104.0,160.0
2016772,36-3710,1,2,4,3,44,1,2,7,1,0,722Z    ,72,24000,3,112,52864.7,0,1,1,1,1,104.0,138.0
2016781,36-4010,1,2,1,0,69,1,3,2,0,2,       0,0,0,0,1,50441.6,0,1,1,1,1,128.0,128.0
2016811,36-3710,1,2,1,0,45,1,3,2,0,6,5616    ,56,13000,2,98,52864.7,0,1,1,1,1,364.0,364.0
2018327,36-3710,1,2,1,0,62,1,6,2,0,6,       0,0,9700,2,73,52864.7,0,1,1,1,1,172.0,172.0
2018392,36-3710,1,1,3,1,40,1,6,7,4,8,928110P3,92,110000,7,501,52864.7,1,1,1,1,1,265.0,264.0
2018393,36-3710,1,1,3,1,34,2,6,7,4,10,622M    ,62,60000,6,456,52864.7,0,1,1,1,1,265.0,210.0
2018394,36-3710,1,1,3,0,8,2,6,7,4,1,       0,0,9999999,9,501,52864.7,0,1,1,1,1,265.0,259.0
2018966,36-3710,1,2,2,1,36,2,6,2,0,8,622M    ,62,36600,4,209,52864.7,0,1,1,1,1,119.0,119.0
2018967,36-3710,1,2,2,0,1,1,6,2,0,0,       0,0,9999999,9,209,52864.7,0,0,0,1,1,119.0,146.0
2019420,36-4010,1,1,6,3,59,2,1,8,0,11,6111    ,61,113000,7,501,50441.6,0,1,1,1,1,47.0,47.0
2019421,36-4010,1,1,6,3,63,1,1,6,0,6,       0,0,0,0,501,50441.6,0,1,1,1,1,47.0,60.0
2019422,36-4010,1,1,6,1,36,2,6,8,0,10,6111    ,61,130000,7,501,50441.6,0,1,1,1,1,47.0,37.0
2019423,36-4010,1,1,6,0,31,1,6,8,0,7,454110  ,45,51000,5,501,50441.6,0,1,1,1,1,47.0,44.0
2019424,36-4010,1,1,6,0,17,2,6,8,0,5,       0,0,0,0,501,50441.6,0,1,1,1,1,47.0,41.0
2019425,36-4010,1,1,6,0,11,2,6,8,0,2,       0,0,9999999,9,501,50441.6,0,1,1,1,1,47.0,42.0
2019426,36-4010,1,1,1,0,53,1,6,2,0,6,       0,0,0,0,1,50441.6,0,1,1,1,1,47.0,42.0
2019427,36-4010,1,1,1,0,40,1,6,2,0,7,       0,0,0,0,1,50441.6,0,1,1,1,1,47.0,45.0
2019428,36-4010,1,1,1,0,32,1,6,2,0,7,6241    ,62,35000,4,266,50441.6,0,1,1,1,1,47.0,45.0
2019615,36-3710,1,2,1,0,63,2,6,1,2,6,       0,0,10000,2,76,52864.7,0,1,1,1,1,77.0,76.0
2019751,36-4010,1,2,3,1,58,1,1,7,2,6,485M    ,48,50000,5,251,50441.6,0,1,1,1,1,214.0,214.0
